anchor_id,selected_k,split,branch,num_samples,median_response_cosine,q25_response_cosine,contact_mode_purity,matrix
2624,6,train_eps003,1,54,0.9998050730152146,0.9995143568731677,0.7962962962962963,"[[0.04803358069517709,-0.013829568504932334,-0.0714209918025323,-0.019092011243936825,-0.05729758426515199,0.06617332119323983],[1.4706147595006924,2.9746351104991833,-1.576772633135145,-4.427220838368625,3.5573043346025166,-3.2867025131197614],[1.2548333818132287,2.453526442376201,-1.2879554087313325,-3.6666937922590535,2.97478274145565,-2.687071847354422]]"
2624,6,train_eps003,2,43,0.9994859068178887,0.9989229232683287,0.813953488372093,"[[-0.04172582019686587,0.05985547075776126,0.002273817029850875,0.206339590681994,0.025819925369581793,0.04359339564353211],[1.5865433115670449,-0.7504160964999085,3.0479411340522495,-3.28175457275126,2.538795934074519,-4.791572131529227],[1.42572418916936,-0.5996494127779683,2.5911779964482498,-2.8007157663042688,1.9483616810125026,-3.9128363930302914]]"
2624,6,train_eps003,3,57,0.9995332593478223,0.9991070549568508,0.7368421052631579,"[[0.02795015192880017,-0.07137594757985447,0.09030762565346785,-0.09004665049712038,0.04981539680585022,0.04429638660529681],[-3.3454332381516387,-0.18722981888925888,-5.623015032688834,3.163522274120202,-3.089010677084469,-0.006406067135756061],[-2.870015602060915,-0.06431134419452753,-4.710765996220148,2.6445525552175253,-2.438513687092968,0.08670304788090392]]"
2624,6,train_eps003,4,57,0.9993296523118974,0.9989821858542165,0.7368421052631579,"[[-0.02784366467545636,-0.12603939747551782,-0.005338059014997735,-0.09564161215642414,0.1620860451339977,-0.1216381731283117],[-1.442828836836875,3.044745977671337,2.469377456146044,3.003047281366304,-3.4654404781566774,3.7605654740966052],[-1.1418803959985957,2.5187818402414828,2.0243856782155234,2.445706321855922,-2.800096724296603,3.1393257202571903]]"
2624,6,train_eps003,5,52,0.9995032247872517,0.9985152556259594,0.6923076923076923,"[[-0.11152165954058793,-0.07388480211965492,0.05164789569430683,-0.17693429426582946,-0.13059182209732711,-0.05361222477583731],[-0.06564090674225767,-1.083872706797474,0.9406654705739839,6.555387583960456,1.3580766457073172,-0.35389681993021704],[-0.10374476764995558,-0.985872637095272,0.7509828784313676,5.412444896306615,1.1274895633867035,-0.34368618781057914]]"
2624,6,hold_eps003,0,15,0.9998271696387605,0.9992787110554135,0.6666666666666666,"[[-0.03596215588632858,0.004185642954975712,0.023309110448436764,-0.04473573704500353,-0.030388146842050077,-0.05112240843430936],[4.842635890269435,-1.8937796369632063,-0.23777559874714543,-3.8963560352759274,0.3622425086222393,1.5649433638117467],[4.051661564892827,-1.6111887302665844,-0.23788553910308047,-3.2393038670712686,0.28410670956235495,1.2642990296944514]]"
2624,6,hold_eps003,1,13,0.9997471817204091,0.9995505080019693,0.7692307692307693,"[[0.04803358069517709,-0.013829568504932334,-0.0714209918025323,-0.019092011243936825,-0.05729758426515199,0.06617332119323983],[1.4706147595006924,2.9746351104991833,-1.576772633135145,-4.427220838368625,3.5573043346025166,-3.2867025131197614],[1.2548333818132287,2.453526442376201,-1.2879554087313325,-3.6666937922590535,2.97478274145565,-2.687071847354422]]"
2624,6,hold_eps003,2,20,0.9993466260061674,0.9978423603093685,0.65,"[[-0.04172582019686587,0.05985547075776126,0.002273817029850875,0.206339590681994,0.025819925369581793,0.04359339564353211],[1.5865433115670449,-0.7504160964999085,3.0479411340522495,-3.28175457275126,2.538795934074519,-4.791572131529227],[1.42572418916936,-0.5996494127779683,2.5911779964482498,-2.8007157663042688,1.9483616810125026,-3.9128363930302914]]"
2624,6,hold_eps003,3,17,0.9996781170199027,0.998644820239218,0.8235294117647058,"[[0.02795015192880017,-0.07137594757985447,0.09030762565346785,-0.09004665049712038,0.04981539680585022,0.04429638660529681],[-3.3454332381516387,-0.18722981888925888,-5.623015032688834,3.163522274120202,-3.089010677084469,-0.006406067135756061],[-2.870015602060915,-0.06431134419452753,-4.710765996220148,2.6445525552175253,-2.438513687092968,0.08670304788090392]]"
2624,6,hold_eps003,4,17,0.9992894966973387,0.998859282125053,0.8235294117647058,"[[-0.02784366467545636,-0.12603939747551782,-0.005338059014997735,-0.09564161215642414,0.1620860451339977,-0.1216381731283117],[-1.442828836836875,3.044745977671337,2.469377456146044,3.003047281366304,-3.4654404781566774,3.7605654740966052],[-1.1418803959985957,2.5187818402414828,2.0243856782155234,2.445706321855922,-2.800096724296603,3.1393257202571903]]"
2624,6,hold_eps003,5,10,0.9995758435079829,0.9992676030564034,0.7,"[[-0.11152165954058793,-0.07388480211965492,0.05164789569430683,-0.17693429426582946,-0.13059182209732711,-0.05361222477583731],[-0.06564090674225767,-1.083872706797474,0.9406654705739839,6.555387583960456,1.3580766457073172,-0.35389681993021704],[-0.10374476764995558,-0.985872637095272,0.7509828784313676,5.412444896306615,1.1274895633867035,-0.34368618781057914]]"
2624,6,hold_eps010,0,17,0.9988122976839666,0.9348923143214387,0.8823529411764706,"[[-0.03596215588632858,0.004185642954975712,0.023309110448436764,-0.04473573704500353,-0.030388146842050077,-0.05112240843430936],[4.842635890269435,-1.8937796369632063,-0.23777559874714543,-3.8963560352759274,0.3622425086222393,1.5649433638117467],[4.051661564892827,-1.6111887302665844,-0.23788553910308047,-3.2393038670712686,0.28410670956235495,1.2642990296944514]]"
2624,6,hold_eps010,1,12,0.9984971405343985,0.9915897673964602,0.8333333333333334,"[[0.04803358069517709,-0.013829568504932334,-0.0714209918025323,-0.019092011243936825,-0.05729758426515199,0.06617332119323983],[1.4706147595006924,2.9746351104991833,-1.576772633135145,-4.427220838368625,3.5573043346025166,-3.2867025131197614],[1.2548333818132287,2.453526442376201,-1.2879554087313325,-3.6666937922590535,2.97478274145565,-2.687071847354422]]"
2624,6,hold_eps010,2,13,0.996882260996438,0.9950438550551817,0.6923076923076923,"[[-0.04172582019686587,0.05985547075776126,0.002273817029850875,0.206339590681994,0.025819925369581793,0.04359339564353211],[1.5865433115670449,-0.7504160964999085,3.0479411340522495,-3.28175457275126,2.538795934074519,-4.791572131529227],[1.42572418916936,-0.5996494127779683,2.5911779964482498,-2.8007157663042688,1.9483616810125026,-3.9128363930302914]]"
2624,6,hold_eps010,3,13,0.9918624653612002,-0.9004846330706346,0.5384615384615384,"[[0.02795015192880017,-0.07137594757985447,0.09030762565346785,-0.09004665049712038,0.04981539680585022,0.04429638660529681],[-3.3454332381516387,-0.18722981888925888,-5.623015032688834,3.163522274120202,-3.089010677084469,-0.006406067135756061],[-2.870015602060915,-0.06431134419452753,-4.710765996220148,2.6445525552175253,-2.438513687092968,0.08670304788090392]]"
2624,6,hold_eps010,4,20,0.9982686392374568,0.9945576559170065,0.8,"[[-0.02784366467545636,-0.12603939747551782,-0.005338059014997735,-0.09564161215642414,0.1620860451339977,-0.1216381731283117],[-1.442828836836875,3.044745977671337,2.469377456146044,3.003047281366304,-3.4654404781566774,3.7605654740966052],[-1.1418803959985957,2.5187818402414828,2.0243856782155234,2.445706321855922,-2.800096724296603,3.1393257202571903]]"
2624,6,hold_eps010,5,17,0.9947002625200356,0.9587888462068433,0.7647058823529411,"[[-0.11152165954058793,-0.07388480211965492,0.05164789569430683,-0.17693429426582946,-0.13059182209732711,-0.05361222477583731],[-0.06564090674225767,-1.083872706797474,0.9406654705739839,6.555387583960456,1.3580766457073172,-0.35389681993021704],[-0.10374476764995558,-0.985872637095272,0.7509828784313676,5.412444896306615,1.1274895633867035,-0.34368618781057914]]"
2836,5,train_eps003,0,77,0.9958694233149439,0.9878224094958332,0.4805194805194805,"[[0.0016256788459428923,0.0019947803918758298,-0.0028904522780469058,0.0011925189081794458,-0.0004803925472869088,-0.000598785827005341],[0.0057026261892933775,0.0010518209050623224,-0.002714913715704882,0.0013914940716492506,-0.0025487893590140226,-0.0021752525179386745],[0.0016530502811099932,-0.0003629285817330836,3.0214161596867936e-05,9.038760890978545e-05,-0.0008449853361147957,-0.0005988023305507943]]"
2836,5,train_eps003,1,63,0.9999975657387042,0.9999898561494299,0.36507936507936506,"[[-0.10743933180608148,0.019211612940035563,0.27364861685395214,-0.07676410901183298,-0.3931943355982629,-0.19161387242744907],[-0.037321208527911355,0.00789800169217508,0.10576210304629521,-0.029564844226327092,-0.15669866302274882,-0.07631999278848846],[0.023440191944716648,-0.003761784583831071,-0.055582598341401473,0.015576938889094288,0.07809416721437815,0.038269798709975614]]"
2836,5,train_eps003,2,56,0.9999977722326043,0.9999826129585867,0.35714285714285715,"[[-0.17499567929324455,0.20380520388602671,-0.04520824789414019,0.3634336286442271,0.18043037863876155,-0.12348070088608376],[-0.06345418747295571,0.0804760695405925,-0.019716990000669374,0.14347063428605994,0.06878223602759584,-0.05023255963242977],[0.03722745028569144,-0.040794009616892966,0.008325706130098904,-0.07278266130190368,-0.03703167745329005,0.024167470321940096]]"
2836,5,train_eps003,3,67,0.9999969573749431,0.9999896217733983,0.417910447761194,"[[0.02295520747539912,-0.13791941470455427,0.020145976789537636,-0.11603097604846065,0.2653043874543714,0.39517839036389707],[0.014110061181118485,-0.05371682872224359,0.006259794661929016,-0.04429406008304476,0.1019756544510354,0.15305594520967092],[-0.002621038949650407,0.02783891032917947,-0.004651001121787504,0.023856955905390772,-0.0541639249960926,-0.08024504291621334]]"
2836,5,train_eps003,4,57,0.999998435781866,0.9999916275508004,0.38596491228070173,"[[0.415453113336938,-0.34396846530361563,-0.06667173876175157,-0.1358424972339445,-0.07929706759273619,-0.14438146406264885],[0.167987353178554,-0.13494527098415396,-0.02727249577756785,-0.052237171706134025,-0.033344898008455096,-0.05870180279305869],[-0.08165794660879663,0.06910736733866363,0.013110172951099975,0.027711118652095027,0.015071433222981866,0.028247969508935718]]"
2836,5,hold_eps003,0,22,0.9989394273188629,0.18070591943812941,0.5454545454545454,"[[0.0016256788459428923,0.0019947803918758298,-0.0028904522780469058,0.0011925189081794458,-0.0004803925472869088,-0.000598785827005341],[0.0057026261892933775,0.0010518209050623224,-0.002714913715704882,0.0013914940716492506,-0.0025487893590140226,-0.0021752525179386745],[0.0016530502811099932,-0.0003629285817330836,3.0214161596867936e-05,9.038760890978545e-05,-0.0008449853361147957,-0.0005988023305507943]]"
2836,5,hold_eps003,1,17,0.9999953068712344,0.9999708451397555,0.35294117647058826,"[[-0.10743933180608148,0.019211612940035563,0.27364861685395214,-0.07676410901183298,-0.3931943355982629,-0.19161387242744907],[-0.037321208527911355,0.00789800169217508,0.10576210304629521,-0.029564844226327092,-0.15669866302274882,-0.07631999278848846],[0.023440191944716648,-0.003761784583831071,-0.055582598341401473,0.015576938889094288,0.07809416721437815,0.038269798709975614]]"
2836,5,hold_eps003,2,20,0.9999900311097195,0.9999691326859861,0.4,"[[-0.17499567929324455,0.20380520388602671,-0.04520824789414019,0.3634336286442271,0.18043037863876155,-0.12348070088608376],[-0.06345418747295571,0.0804760695405925,-0.019716990000669374,0.14347063428605994,0.06878223602759584,-0.05023255963242977],[0.03722745028569144,-0.040794009616892966,0.008325706130098904,-0.07278266130190368,-0.03703167745329005,0.024167470321940096]]"
2836,5,hold_eps003,3,18,0.9999957577843248,0.9999589003039049,0.4444444444444444,"[[0.02295520747539912,-0.13791941470455427,0.020145976789537636,-0.11603097604846065,0.2653043874543714,0.39517839036389707],[0.014110061181118485,-0.05371682872224359,0.006259794661929016,-0.04429406008304476,0.1019756544510354,0.15305594520967092],[-0.002621038949650407,0.02783891032917947,-0.004651001121787504,0.023856955905390772,-0.0541639249960926,-0.08024504291621334]]"
2836,5,hold_eps003,4,15,0.9999909704909239,0.9999774361711615,0.4666666666666667,"[[0.415453113336938,-0.34396846530361563,-0.06667173876175157,-0.1358424972339445,-0.07929706759273619,-0.14438146406264885],[0.167987353178554,-0.13494527098415396,-0.02727249577756785,-0.052237171706134025,-0.033344898008455096,-0.05870180279305869],[-0.08165794660879663,0.06910736733866363,0.013110172951099975,0.027711118652095027,0.015071433222981866,0.028247969508935718]]"
2836,5,hold_eps010,0,44,0.5778298056322831,-0.46573813226973915,0.4772727272727273,"[[0.0016256788459428923,0.0019947803918758298,-0.0028904522780469058,0.0011925189081794458,-0.0004803925472869088,-0.000598785827005341],[0.0057026261892933775,0.0010518209050623224,-0.002714913715704882,0.0013914940716492506,-0.0025487893590140226,-0.0021752525179386745],[0.0016530502811099932,-0.0003629285817330836,3.0214161596867936e-05,9.038760890978545e-05,-0.0008449853361147957,-0.0005988023305507943]]"
2836,5,hold_eps010,1,9,0.9999226295951057,0.9996560196159454,0.4444444444444444,"[[-0.10743933180608148,0.019211612940035563,0.27364861685395214,-0.07676410901183298,-0.3931943355982629,-0.19161387242744907],[-0.037321208527911355,0.00789800169217508,0.10576210304629521,-0.029564844226327092,-0.15669866302274882,-0.07631999278848846],[0.023440191944716648,-0.003761784583831071,-0.055582598341401473,0.015576938889094288,0.07809416721437815,0.038269798709975614]]"
2836,5,hold_eps010,2,14,0.9999848734107373,0.9999027342718032,0.5,"[[-0.17499567929324455,0.20380520388602671,-0.04520824789414019,0.3634336286442271,0.18043037863876155,-0.12348070088608376],[-0.06345418747295571,0.0804760695405925,-0.019716990000669374,0.14347063428605994,0.06878223602759584,-0.05023255963242977],[0.03722745028569144,-0.040794009616892966,0.008325706130098904,-0.07278266130190368,-0.03703167745329005,0.024167470321940096]]"
2836,5,hold_eps010,3,14,0.999900785382424,0.9997952271828329,0.42857142857142855,"[[0.02295520747539912,-0.13791941470455427,0.020145976789537636,-0.11603097604846065,0.2653043874543714,0.39517839036389707],[0.014110061181118485,-0.05371682872224359,0.006259794661929016,-0.04429406008304476,0.1019756544510354,0.15305594520967092],[-0.002621038949650407,0.02783891032917947,-0.004651001121787504,0.023856955905390772,-0.0541639249960926,-0.08024504291621334]]"
2836,5,hold_eps010,4,11,0.9999873300776861,0.9994453738369167,0.45454545454545453,"[[0.415453113336938,-0.34396846530361563,-0.06667173876175157,-0.1358424972339445,-0.07929706759273619,-0.14438146406264885],[0.167987353178554,-0.13494527098415396,-0.02727249577756785,-0.052237171706134025,-0.033344898008455096,-0.05870180279305869],[-0.08165794660879663,0.06910736733866363,0.013110172951099975,0.027711118652095027,0.015071433222981866,0.028247969508935718]]"
3731,6,train_eps003,0,56,0.9990949192321399,0.9960479475713029,0.875,"[[-0.14615051896752612,0.08265248919717282,-0.04886135364587084,-0.043571734251139846,-0.16720457555303697,-0.12570290375670104],[-0.5758317552182498,0.24915079539773932,-0.1843840797236078,0.0069015907641604285,-0.6763986461570521,-0.23244739668363124],[-0.1626545143668318,0.0652256696271339,-0.052900466492642004,0.01726443546819421,-0.19610642413323304,-0.04607765915896505]]"
3731,6,train_eps003,1,58,0.9993402019758654,0.997297612456192,0.8620689655172413,"[[0.1774986771230271,-0.12064253468356297,-0.09721250543702205,-0.05590449963876394,-0.10343738198948502,-0.06942699219429371],[0.7957306545310423,-0.4250072892123439,-0.26432736435550924,-0.14600142448393322,-0.14878302590997758,-0.2793411175148258],[0.2375054675888554,-0.1170277571290238,-0.06663385943952341,-0.03508857899496384,-0.02242104301128859,-0.08154348826170421]]"
3731,6,train_eps003,2,57,0.9984696297255518,0.995927999431555,0.8947368421052632,"[[0.04792843654830865,0.20702646857756515,0.06368832853789799,-0.15593354447029195,0.14609899025420423,0.05181363224996035],[-0.05560024043893704,0.6749371790802867,0.338206774831748,-0.3548565185664411,0.652330670273046,0.19678267101485472],[-0.03410651656307944,0.18168237174068022,0.10303851132102086,-0.07950482637555503,0.19158947775875762,0.05437957256623316]]"
3731,6,train_eps003,3,53,0.9992214031603653,0.9979708893980069,0.8113207547169812,"[[0.02333930718522967,-0.09890031231655733,0.15317956871925018,0.18830575359635365,0.11487818168587505,0.12283145807429127],[0.08065651696668208,-0.31883698202013244,0.3769375874403223,0.516779793636847,0.5976103076908318,0.5714503850239402],[0.024136985910464422,-0.08500878754489571,0.08821785721765833,0.12971340341920173,0.18159657273059895,0.16932445702690174]]"
3731,6,train_eps003,4,23,0.9999462382843878,0.999887542827857,1.0,"[[0.02391552178448031,-0.0709677161798997,-0.01484782652645938,0.02242771711524745,0.05701806140434409,0.0673986338135233],[0.024213121663564263,-0.06477142339929504,-0.014680057066016914,0.02055700872491871,0.052255779431274345,0.05769337777551997],[0.003090877995392066,-0.0004604944600619507,-0.001433757095174989,0.0007869588570306754,-0.0004865824215943414,-0.0020033100452196088]]"
3731,6,train_eps003,5,73,,,0.5342465753424658,"[[0.0009951814740338327,0.0004752086739669869,-0.0010399419909124634,-4.177537702343411e-05,-0.00032417991650245543,-9.881315310997383e-05],[0.005663356928875618,0.001920407645297266,-0.0042969530427872564,0.0005141224949040398,-0.0026332451412412207,-0.0019572575444531176],[0.003768369230800266,0.0008857243097589876,-0.0021451212257432304,0.000730566099050752,-0.0021056825655985127,-0.0019642318064390183]]"
3731,6,hold_eps003,0,16,0.9986255534205019,0.9972758499421481,0.875,"[[-0.14615051896752612,0.08265248919717282,-0.04886135364587084,-0.043571734251139846,-0.16720457555303697,-0.12570290375670104],[-0.5758317552182498,0.24915079539773932,-0.1843840797236078,0.0069015907641604285,-0.6763986461570521,-0.23244739668363124],[-0.1626545143668318,0.0652256696271339,-0.052900466492642004,0.01726443546819421,-0.19610642413323304,-0.04607765915896505]]"
3731,6,hold_eps003,1,14,0.9986702887269472,0.9969928314509241,0.8571428571428571,"[[0.1774986771230271,-0.12064253468356297,-0.09721250543702205,-0.05590449963876394,-0.10343738198948502,-0.06942699219429371],[0.7957306545310423,-0.4250072892123439,-0.26432736435550924,-0.14600142448393322,-0.14878302590997758,-0.2793411175148258],[0.2375054675888554,-0.1170277571290238,-0.06663385943952341,-0.03508857899496384,-0.02242104301128859,-0.08154348826170421]]"
3731,6,hold_eps003,2,9,0.999892215707408,0.999828935610779,0.7777777777777778,"[[0.04792843654830865,0.20702646857756515,0.06368832853789799,-0.15593354447029195,0.14609899025420423,0.05181363224996035],[-0.05560024043893704,0.6749371790802867,0.338206774831748,-0.3548565185664411,0.652330670273046,0.19678267101485472],[-0.03410651656307944,0.18168237174068022,0.10303851132102086,-0.07950482637555503,0.19158947775875762,0.05437957256623316]]"
3731,6,hold_eps003,3,14,0.9993426939631329,0.9964939135099058,0.8571428571428571,"[[0.02333930718522967,-0.09890031231655733,0.15317956871925018,0.18830575359635365,0.11487818168587505,0.12283145807429127],[0.08065651696668208,-0.31883698202013244,0.3769375874403223,0.516779793636847,0.5976103076908318,0.5714503850239402],[0.024136985910464422,-0.08500878754489571,0.08821785721765833,0.12971340341920173,0.18159657273059895,0.16932445702690174]]"
3731,6,hold_eps003,4,7,0.9996372437267479,0.9992971222382439,1.0,"[[0.02391552178448031,-0.0709677161798997,-0.01484782652645938,0.02242771711524745,0.05701806140434409,0.0673986338135233],[0.024213121663564263,-0.06477142339929504,-0.014680057066016914,0.02055700872491871,0.052255779431274345,0.05769337777551997],[0.003090877995392066,-0.0004604944600619507,-0.001433757095174989,0.0007869588570306754,-0.0004865824215943414,-0.0020033100452196088]]"
3731,6,hold_eps003,5,32,,,0.625,"[[0.0009951814740338327,0.0004752086739669869,-0.0010399419909124634,-4.177537702343411e-05,-0.00032417991650245543,-9.881315310997383e-05],[0.005663356928875618,0.001920407645297266,-0.0042969530427872564,0.0005141224949040398,-0.0026332451412412207,-0.0019572575444531176],[0.003768369230800266,0.0008857243097589876,-0.0021451212257432304,0.000730566099050752,-0.0021056825655985127,-0.0019642318064390183]]"
3731,6,hold_eps010,0,11,0.9936537535104562,0.9877171238391711,0.8181818181818182,"[[-0.14615051896752612,0.08265248919717282,-0.04886135364587084,-0.043571734251139846,-0.16720457555303697,-0.12570290375670104],[-0.5758317552182498,0.24915079539773932,-0.1843840797236078,0.0069015907641604285,-0.6763986461570521,-0.23244739668363124],[-0.1626545143668318,0.0652256696271339,-0.052900466492642004,0.01726443546819421,-0.19610642413323304,-0.04607765915896505]]"
3731,6,hold_eps010,1,7,0.9821452490771477,0.9587810510217701,0.7142857142857143,"[[0.1774986771230271,-0.12064253468356297,-0.09721250543702205,-0.05590449963876394,-0.10343738198948502,-0.06942699219429371],[0.7957306545310423,-0.4250072892123439,-0.26432736435550924,-0.14600142448393322,-0.14878302590997758,-0.2793411175148258],[0.2375054675888554,-0.1170277571290238,-0.06663385943952341,-0.03508857899496384,-0.02242104301128859,-0.08154348826170421]]"
3731,6,hold_eps010,2,8,0.9904749440647175,0.9075037714790787,0.875,"[[0.04792843654830865,0.20702646857756515,0.06368832853789799,-0.15593354447029195,0.14609899025420423,0.05181363224996035],[-0.05560024043893704,0.6749371790802867,0.338206774831748,-0.3548565185664411,0.652330670273046,0.19678267101485472],[-0.03410651656307944,0.18168237174068022,0.10303851132102086,-0.07950482637555503,0.19158947775875762,0.05437957256623316]]"
3731,6,hold_eps010,3,5,0.9981322454500557,0.9798704882421422,0.8,"[[0.02333930718522967,-0.09890031231655733,0.15317956871925018,0.18830575359635365,0.11487818168587505,0.12283145807429127],[0.08065651696668208,-0.31883698202013244,0.3769375874403223,0.516779793636847,0.5976103076908318,0.5714503850239402],[0.024136985910464422,-0.08500878754489571,0.08821785721765833,0.12971340341920173,0.18159657273059895,0.16932445702690174]]"
3731,6,hold_eps010,4,21,0.8211803243229809,0.8156550715460698,0.9047619047619048,"[[0.02391552178448031,-0.0709677161798997,-0.01484782652645938,0.02242771711524745,0.05701806140434409,0.0673986338135233],[0.024213121663564263,-0.06477142339929504,-0.014680057066016914,0.02055700872491871,0.052255779431274345,0.05769337777551997],[0.003090877995392066,-0.0004604944600619507,-0.001433757095174989,0.0007869588570306754,-0.0004865824215943414,-0.0020033100452196088]]"
3731,6,hold_eps010,5,40,,,0.65,"[[0.0009951814740338327,0.0004752086739669869,-0.0010399419909124634,-4.177537702343411e-05,-0.00032417991650245543,-9.881315310997383e-05],[0.005663356928875618,0.001920407645297266,-0.0042969530427872564,0.0005141224949040398,-0.0026332451412412207,-0.0019572575444531176],[0.003768369230800266,0.0008857243097589876,-0.0021451212257432304,0.000730566099050752,-0.0021056825655985127,-0.0019642318064390183]]"
3833,6,train_eps003,0,51,0.9999915515283769,0.9999787046755103,1.0,"[[-1.206891536270082,0.08536647473391022,1.4236493621534418,-0.2698224485508666,-0.6962714367355604,-0.3955455594901256],[-0.27811482438268786,0.01635428334648788,0.3311417690615977,-0.05154462805459201,-0.16008697340119715,-0.10619530203664818],[-0.6807481353381656,0.051730901690309083,0.8064229445203119,-0.15391693322062397,-0.3964994611269516,-0.2233950391596424]]"
3833,6,train_eps003,1,46,0.9997995581702106,0.9995050508944803,0.9782608695652174,"[[0.38962838051689863,1.0265604232477286,-1.2682742873066208,-0.9029995087403935,0.17778180254673445,0.07687366234062933],[0.12034554698589787,0.21213899129119845,-0.3114780999941748,-0.20737229778037283,-0.0032373297079401606,0.01705223787660554],[0.25968320357188884,0.5300049285714798,-0.7358441371458568,-0.5116810211511632,0.03006689632793803,0.051558864377034525]]"
3833,6,train_eps003,2,39,0.9914700055856881,0.966952090918068,0.9743589743589743,"[[2.646733614652669,0.1677955810310075,0.0700012805726429,3.154470377432368,-0.8285351715841017,0.27324931911394396],[-1.5136452930634177,0.1512479577848453,-0.30381909370287546,-2.011856036298566,-0.059183645903185735,0.15894648064328543],[-2.073922186432454,0.2935441565648004,-0.5064806122833326,-2.820967018837794,-0.2529685046804394,0.31860119323394404]]"
3833,6,train_eps003,3,45,0.9999888121414585,0.9999746868194732,1.0,"[[0.4443298515790587,-1.1307020062231625,-0.24359336097884804,0.8548750360232943,1.1227605717739926,0.2507790542191832],[0.0934071017340271,-0.27087002688857265,-0.05475144283773551,0.2031084691003069,0.25794113013866415,0.048043152737984735],[0.25967387424616034,-0.6387324803969078,-0.13992224451128396,0.48458658904594837,0.634474249569404,0.1419865526410237]]"
3833,6,train_eps003,4,43,0.9872756938707526,0.9692649710236416,0.9767441860465116,"[[-2.490466606359241,0.7642119599112975,-1.5325291126697258,-3.635479868483138,0.49279695182853084,-1.171719181880369],[1.5299504066337672,0.26877319547893974,0.6391326621354991,2.0770357559771035,-0.10259698363638169,0.24697881424339335],[2.1327759906412296,0.6008730422537291,0.7960708090775768,2.832903064751283,-0.0806449760162611,0.20131092112903645]]"
3833,6,train_eps003,5,96,,,1.0,"[[0.00039147871258506323,0.0004897171786990633,0.0008748824174613459,-0.0032506903476695386,0.0019262389794476463,-0.0011796831940582297],[0.007388706674369805,0.00422978005840619,-0.0008064804523562174,-0.006777186972721915,-0.00023399260027110174,0.0018819334156561084],[0.0034052701682275675,0.0009272979740943416,-0.000197651295055466,-0.0006554765247462513,-0.0008946124935458928,-0.002213880302597999]]"
3833,6,hold_eps003,0,16,0.9999898754836718,0.9999155208323571,0.9375,"[[-1.206891536270082,0.08536647473391022,1.4236493621534418,-0.2698224485508666,-0.6962714367355604,-0.3955455594901256],[-0.27811482438268786,0.01635428334648788,0.3311417690615977,-0.05154462805459201,-0.16008697340119715,-0.10619530203664818],[-0.6807481353381656,0.051730901690309083,0.8064229445203119,-0.15391693322062397,-0.3964994611269516,-0.2233950391596424]]"
3833,6,hold_eps003,1,16,0.9996855082932605,0.9985438388840489,0.9375,"[[0.38962838051689863,1.0265604232477286,-1.2682742873066208,-0.9029995087403935,0.17778180254673445,0.07687366234062933],[0.12034554698589787,0.21213899129119845,-0.3114780999941748,-0.20737229778037283,-0.0032373297079401606,0.01705223787660554],[0.25968320357188884,0.5300049285714798,-0.7358441371458568,-0.5116810211511632,0.03006689632793803,0.051558864377034525]]"
3833,6,hold_eps003,2,13,0.9631407446484239,0.9077660715126377,0.9230769230769231,"[[2.646733614652669,0.1677955810310075,0.0700012805726429,3.154470377432368,-0.8285351715841017,0.27324931911394396],[-1.5136452930634177,0.1512479577848453,-0.30381909370287546,-2.011856036298566,-0.059183645903185735,0.15894648064328543],[-2.073922186432454,0.2935441565648004,-0.5064806122833326,-2.820967018837794,-0.2529685046804394,0.31860119323394404]]"
3833,6,hold_eps003,3,9,0.9998972059409321,0.9998380742759523,1.0,"[[0.4443298515790587,-1.1307020062231625,-0.24359336097884804,0.8548750360232943,1.1227605717739926,0.2507790542191832],[0.0934071017340271,-0.27087002688857265,-0.05475144283773551,0.2031084691003069,0.25794113013866415,0.048043152737984735],[0.25967387424616034,-0.6387324803969078,-0.13992224451128396,0.48458658904594837,0.634474249569404,0.1419865526410237]]"
3833,6,hold_eps003,4,11,0.9512439708357753,0.8356715240913357,1.0,"[[-2.490466606359241,0.7642119599112975,-1.5325291126697258,-3.635479868483138,0.49279695182853084,-1.171719181880369],[1.5299504066337672,0.26877319547893974,0.6391326621354991,2.0770357559771035,-0.10259698363638169,0.24697881424339335],[2.1327759906412296,0.6008730422537291,0.7960708090775768,2.832903064751283,-0.0806449760162611,0.20131092112903645]]"
3833,6,hold_eps003,5,27,,,1.0,"[[0.00039147871258506323,0.0004897171786990633,0.0008748824174613459,-0.0032506903476695386,0.0019262389794476463,-0.0011796831940582297],[0.007388706674369805,0.00422978005840619,-0.0008064804523562174,-0.006777186972721915,-0.00023399260027110174,0.0018819334156561084],[0.0034052701682275675,0.0009272979740943416,-0.000197651295055466,-0.0006554765247462513,-0.0008946124935458928,-0.002213880302597999]]"
3833,6,hold_eps010,0,8,0.9996052171155406,0.8705889870145382,0.75,"[[-1.206891536270082,0.08536647473391022,1.4236493621534418,-0.2698224485508666,-0.6962714367355604,-0.3955455594901256],[-0.27811482438268786,0.01635428334648788,0.3311417690615977,-0.05154462805459201,-0.16008697340119715,-0.10619530203664818],[-0.6807481353381656,0.051730901690309083,0.8064229445203119,-0.15391693322062397,-0.3964994611269516,-0.2233950391596424]]"
