anchor_id,subtype,original_split,gate_reasons,obj_x,obj_y,speed,anchor_step,phase1_role,replay_complete,keep,keep_reason,label_label_y_cosine,probe_a_on_b_y_cosine,probe_b_on_a_y_cosine,oracle_axis_y_cosine,oracle_axis_y_relative_rmse,axis_repeat_y_cosine,axis_repeat_y_max_abs,probe_a_epsilon_y_cosine,probe_b_epsilon_y_cosine,target_label_norm_ratio,probe_a_epsilon_norm_ratio,probe_b_epsilon_norm_ratio,truth_y_norm,model,model_evaluable,pred_y_norm,y_cosine,sign_agreement,nonzero,analytic_status,closed_loop_status,action_scale,descent_delta,ascent_delta,descent_correct,ascent_correct,truth_y_row,pred_y_row
10069,signature_only,train,contact_signature_switch,0.306,0.07,1.1,70,frozen_diagnostic_test,True,True,ok,0.99590547938959,0.9990580103054881,0.9932078495899515,0.9917448375659055,0.128735828754766,1.0,0.0,0.9416834489223268,0.9790023907337839,1.0045836864137982,1.2219239963261073,1.0172947659110965,0.006901023867335949,oracle,True,0.006901023867335949,0.9999999999999999,1.0,True,ok,ok,0.01,-6.906242645147564e-06,6.61886089774362e-06,True,True,"[0.00525561673566699, 0.0011195446131750941, -0.0007017125026322901, 0.0005707950913347304, -0.0029976586811244488, -0.002990832319483161]","[0.00525561673566699, 0.0011195446131750941, -0.0007017125026322901, 0.0005707950913347304, -0.0029976586811244488, -0.002990832319483161]"
10182,cross_only,train,hold_y_cosine|cross_epsilon_y_cosine,0.306,0.07,1.4,50,frozen_diagnostic_test,True,True,ok,0.05019301822521889,0.3714637156443943,0.17484492805243182,0.9062245863321795,0.4291991832379118,1.0,0.0,-0.35457957324656997,-0.32351668363965447,1.7677696814143395,1.8570111377295515,5.685575125351538,0.10072508970770555,zero,True,0.0,,0.0,False,ok,zero_gradient,0.01,0.0,0.0,False,False,"[0.005888872314244509, 0.026040714234113693, 0.007621098309755325, 0.011380629613995552, 0.08640283346176147, -0.04218645021319389]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
10182,cross_only,train,hold_y_cosine|cross_epsilon_y_cosine,0.306,0.07,1.4,50,frozen_diagnostic_test,True,True,ok,0.05019301822521889,0.3714637156443943,0.17484492805243182,0.9062245863321795,0.4291991832379118,1.0,0.0,-0.35457957324656997,-0.32351668363965447,1.7677696814143395,1.8570111377295515,5.685575125351538,0.10072508970770555,global,True,0.011080610565841198,-0.1585259770513194,0.6666666666666666,True,ok,ok,0.01,0.00020565112611508046,1.1061419531666061e-05,False,True,"[0.005888872314244509, 0.026040714234113693, 0.007621098309755325, 0.011380629613995552, 0.08640283346176147, -0.04218645021319389]","[0.007645588368177414, 0.00048719948972575366, -0.005558035336434841, 0.002847104799002409, -0.004043720196932554, -0.0029560280963778496]"
10182,cross_only,train,hold_y_cosine|cross_epsilon_y_cosine,0.306,0.07,1.4,50,frozen_diagnostic_test,True,True,ok,0.05019301822521889,0.3714637156443943,0.17484492805243182,0.9062245863321795,0.4291991832379118,1.0,0.0,-0.35457957324656997,-0.32351668363965447,1.7677696814143395,1.8570111377295515,5.685575125351538,0.10072508970770555,learned,True,0.010631222277879715,0.0032713864343627925,0.6666666666666666,True,ok,ok,0.01,-1.1411667863958815e-05,1.1798470970580607e-05,True,True,"[0.005888872314244509, 0.026040714234113693, 0.007621098309755325, 0.011380629613995552, 0.08640283346176147, -0.04218645021319389]","[0.008167739026248455, 0.0026188583578914404, -0.0024201604537665844, 0.001034881453961134, -0.00344670913182199, -0.004543627146631479]"
10182,cross_only,train,hold_y_cosine|cross_epsilon_y_cosine,0.306,0.07,1.4,50,frozen_diagnostic_test,True,True,ok,0.05019301822521889,0.3714637156443943,0.17484492805243182,0.9062245863321795,0.4291991832379118,1.0,0.0,-0.35457957324656997,-0.32351668363965447,1.7677696814143395,1.8570111377295515,5.685575125351538,0.10072508730847332,analytic,True,0.0,,0.0,False,ok,zero_gradient,0.01,0.0,0.0,False,False,"[0.005888872259142593, 0.026040714410999803, 0.007621098143653946, 0.011380629306124995, 0.0864028306177018, -0.042186450321281085]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
10182,cross_only,train,hold_y_cosine|cross_epsilon_y_cosine,0.306,0.07,1.4,50,frozen_diagnostic_test,True,True,ok,0.05019301822521889,0.3714637156443943,0.17484492805243182,0.9062245863321795,0.4291991832379118,1.0,0.0,-0.35457957324656997,-0.32351668363965447,1.7677696814143395,1.8570111377295515,5.685575125351538,0.10072508970770555,oracle,True,0.10072508970770555,1.0,1.0,True,ok,ok,0.01,3.449737815074648e-07,0.00021619416890100718,False,True,"[0.005888872314244509, 0.026040714234113693, 0.007621098309755325, 0.011380629613995552, 0.08640283346176147, -0.04218645021319389]","[0.005888872314244509, 0.026040714234113693, 0.007621098309755325, 0.011380629613995552, 0.08640283346176147, -0.04218645021319389]"
10562,signature_only,val,contact_signature_switch,0.306,0.071,1.4,72,frozen_diagnostic_test,True,True,ok,0.999999781474532,0.9999997399821434,0.9999997906773714,0.9999998134748824,0.0006564505623930563,1.0,0.0,0.9999974725827201,0.9999984598973969,1.0001949763533227,1.0006665445865455,1.0014866703208,0.0015819080085531562,zero,True,0.0,,0.0,False,ok,zero_gradient,0.01,0.0,0.0,False,False,"[0.0011123978765681386, 3.483670298010111e-05, -0.0003206332039553672, 0.00024104111071210355, -0.0007155323983170092, -0.0007686984026804566]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
10562,signature_only,val,contact_signature_switch,0.306,0.071,1.4,72,frozen_diagnostic_test,True,True,ok,0.999999781474532,0.9999997399821434,0.9999997906773714,0.9999998134748824,0.0006564505623930563,1.0,0.0,0.9999974725827201,0.9999984598973969,1.0001949763533227,1.0006665445865455,1.0014866703208,0.0015819080085531562,global,True,0.011080610565841198,0.9216972362632858,1.0,True,ok,ok,0.01,-1.4571211826462302e-06,1.4590364975312214e-06,True,True,"[0.0011123978765681386, 3.483670298010111e-05, -0.0003206332039553672, 0.00024104111071210355, -0.0007155323983170092, -0.0007686984026804566]","[0.007645588368177414, 0.00048719948972575366, -0.005558035336434841, 0.002847104799002409, -0.004043720196932554, -0.0029560280963778496]"
10562,signature_only,val,contact_signature_switch,0.306,0.071,1.4,72,frozen_diagnostic_test,True,True,ok,0.999999781474532,0.9999997399821434,0.9999997906773714,0.9999998134748824,0.0006564505623930563,1.0,0.0,0.9999974725827201,0.9999984598973969,1.0001949763533227,1.0006665445865455,1.0014866703208,0.0015819080085531562,learned,True,0.009554289281368256,0.995349899633822,1.0,True,ok,ok,0.01,-1.5748046590766292e-06,1.5753008173026786e-06,True,True,"[0.0011123978765681386, 3.483670298010111e-05, -0.0003206332039553672, 0.00024104111071210355, -0.0007155323983170092, -0.0007686984026804566]","[0.006845385767519474, 0.0010557284113019705, -0.0020467068534344435, 0.0012763732811436057, -0.004285823088139296, -0.004373117350041866]"
10562,signature_only,val,contact_signature_switch,0.306,0.071,1.4,72,frozen_diagnostic_test,True,True,ok,0.999999781474532,0.9999997399821434,0.9999997906773714,0.9999998134748824,0.0006564505623930563,1.0,0.0,0.9999974725827201,0.9999984598973969,1.0001949763533227,1.0006665445865455,1.0014866703208,0.0015819080317179216,analytic,True,0.0,,0.0,False,ok,zero_gradient,0.01,0.0,0.0,False,False,"[0.0011123979124679892, 3.483670146987947e-05, -0.00032063319466150644, 0.00024104111448878583, -0.0007155323986456916, -0.0007686984008548025]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
